sensor_id,fromDateTime0,tillDateTime0,fromDateTime,tillDateTime,avgDateTime,pm1,pm25,pm10,humidity,temperature,pressure,airQualityIndex,pollutionLevel,dt
388,2019-12-05T18:00:00.000Z,2019-12-05T19:00:00.000Z,2019-12-05 19:00:00,2019-12-05 20:00:00,2019-12-05 19:00:00,29.7,49.34,95.81,77.56,-2.48,1021.24,76.61,-2,2019-12-06 19:00:10
388,2019-12-05T19:00:00.000Z,2019-12-05T20:00:00.000Z,2019-12-05 20:00:00,2019-12-05 21:00:00,2019-12-05 20:00:00,27.9,47.26,94.61,76.77,-2.41,1021.06,76.28,-2,2019-12-06 19:00:10
388,2019-12-05T20:00:00.000Z,2019-12-05T21:00:00.000Z,2019-12-05 21:00:00,2019-12-05 22:00:00,2019-12-05 21:00:00,31.01,52.61,103.46,76.47,-2.89,1020.51,78.74,-2,2019-12-06 19:00:10
388,2019-12-05T21:00:00.000Z,2019-12-05T22:00:00.000Z,2019-12-05 22:00:00,2019-12-05 23:00:00,2019-12-05 22:00:00,46.41,78.63,146.35,77.92,-3.43,1020.15,90.65,-2,2019-12-06 19:00:10
388,2019-12-05T22:00:00.000Z,2019-12-05T23:00:00.000Z,2019-12-05 23:00:00,2019-12-06 00:00:00,2019-12-05 23:00:00,47.16,78.66,143.5,78.7,-3.81,1019.71,89.86,-2,2019-12-06 19:00:10
388,2019-12-05T23:00:00.000Z,2019-12-06T00:00:00.000Z,2019-12-06 00:00:00,2019-12-06 01:00:00,2019-12-06 00:00:00,45.05,74.36,134.92,78.59,-3.99,1019.14,87.48,-2,2019-12-06 19:00:10
388,2019-12-06T00:00:00.000Z,2019-12-06T01:00:00.000Z,2019-12-06 01:00:00,2019-12-06 02:00:00,2019-12-06 01:00:00,41.33,68.14,123.49,78.77,-4.4,1018.62,84.3,-2,2019-12-06 19:00:10
388,2019-12-06T01:00:00.000Z,2019-12-06T02:00:00.000Z,2019-12-06 02:00:00,2019-12-06 03:00:00,2019-12-06 02:00:00,36.6,60.54,110.83,78.92,-4.73,1018.3,80.79,-2,2019-12-06 19:00:10
388,2019-12-06T02:00:00.000Z,2019-12-06T03:00:00.000Z,2019-12-06 03:00:00,2019-12-06 04:00:00,2019-12-06 03:00:00,27.07,44.71,88.36,80.52,-5.16,1018.09,73.97,-2,2019-12-06 19:00:10
388,2019-12-06T03:00:00.000Z,2019-12-06T04:00:00.000Z,2019-12-06 04:00:00,2019-12-06 05:00:00,2019-12-06 04:00:00,20.23,33.34,67.62,82.2,-5.59,1017.87,61.02,-2,2019-12-06 19:00:10
388,2019-12-06T04:00:00.000Z,2019-12-06T05:00:00.000Z,2019-12-06 05:00:00,2019-12-06 06:00:00,2019-12-06 05:00:00,18.75,30.55,63.16,82.86,-5.94,1017.87,58.22,-2,2019-12-06 19:00:10
388,2019-12-06T05:00:00.000Z,2019-12-06T06:00:00.000Z,2019-12-06 06:00:00,2019-12-06 07:00:00,2019-12-06 06:00:00,17.51,28.25,60.45,81.37,-5.98,1017.92,56.53,-2,2019-12-06 19:00:10
388,2019-12-06T06:00:00.000Z,2019-12-06T07:00:00.000Z,2019-12-06 07:00:00,2019-12-06 08:00:00,2019-12-06 07:00:00,21.77,35.95,73.37,78.68,-5.58,1017.9,64.61,-2,2019-12-06 19:00:10
388,2019-12-06T07:00:00.000Z,2019-12-06T08:00:00.000Z,2019-12-06 08:00:00,2019-12-06 09:00:00,2019-12-06 08:00:00,22.49,37.81,77.48,75.75,-4.75,1017.87,67.18,-2,2019-12-06 19:00:10
388,2019-12-06T08:00:00.000Z,2019-12-06T09:00:00.000Z,2019-12-06 09:00:00,2019-12-06 10:00:00,2019-12-06 09:00:00,19.83,32.63,67.19,72.67,-3.62,1017.47,60.75,-2,2019-12-06 19:00:10
388,2019-12-06T09:00:00.000Z,2019-12-06T10:00:00.000Z,2019-12-06 10:00:00,2019-12-06 11:00:00,2019-12-06 10:00:00,19.2,31.45,65.15,69.22,-2.12,1016.91,59.47,-2,2019-12-06 19:00:10
388,2019-12-06T10:00:00.000Z,2019-12-06T11:00:00.000Z,2019-12-06 11:00:00,2019-12-06 12:00:00,2019-12-06 11:00:00,17.84,28.51,59.41,68.31,-0.46,1016.21,55.88,-2,2019-12-06 19:00:10
388,2019-12-06T11:00:00.000Z,2019-12-06T12:00:00.000Z,2019-12-06 12:00:00,2019-12-06 13:00:00,2019-12-06 12:00:00,17.21,27.04,56.81,65.82,1.1,1015.48,54.26,-2,2019-12-06 19:00:10
388,2019-12-06T12:00:00.000Z,2019-12-06T13:00:00.000Z,2019-12-06 13:00:00,2019-12-06 14:00:00,2019-12-06 13:00:00,17.57,27.42,56.96,63.18,2.25,1014.95,54.35,-2,2019-12-06 19:00:10
388,2019-12-06T13:00:00.000Z,2019-12-06T14:00:00.000Z,2019-12-06 14:00:00,2019-12-06 15:00:00,2019-12-06 14:00:00,16.06,24.5,51.23,64.12,3.38,1014.5,50.77,-2,2019-12-06 19:00:10
388,2019-12-06T14:00:00.000Z,2019-12-06T15:00:00.000Z,2019-12-06 15:00:00,2019-12-06 16:00:00,2019-12-06 15:00:00,21.94,35.36,71.84,68.27,1.31,1014.56,63.65,-2,2019-12-06 19:00:10
388,2019-12-06T15:00:00.000Z,2019-12-06T16:00:00.000Z,2019-12-06 16:00:00,2019-12-06 17:00:00,2019-12-06 16:00:00,24.35,40.08,81.16,72.06,-0.54,1014.65,69.47,-2,2019-12-06 19:00:10
388,2019-12-06T16:00:00.000Z,2019-12-06T17:00:00.000Z,2019-12-06 17:00:00,2019-12-06 18:00:00,2019-12-06 17:00:00,33.92,56.05,104.96,73.3,-1.36,1014.72,79.16,-2,2019-12-06 19:00:10
388,2019-12-06T17:00:00.000Z,2019-12-06T18:00:00.000Z,2019-12-06 18:00:00,2019-12-06 19:00:00,2019-12-06 18:00:00,28.38,46.99,92.76,74.73,-2.11,1014.4,75.77,-2,2019-12-06 19:00:10
397,2019-11-30T23:00:00.000Z,2019-12-01T00:00:00.000Z,2019-12-01 00:00:00,2019-12-01 01:00:00,2019-12-01 00:00:00,112.93,173.88,305.66,85.75,-1.79,1023.82,134.91,-2,2019-12-02 00:00:06
397,2019-12-01T00:00:00.000Z,2019-12-01T01:00:00.000Z,2019-12-01 01:00:00,2019-12-01 02:00:00,2019-12-01 01:00:00,99.01,150.3,260.12,93.67,-2.19,1023.91,122.25,-2,2019-12-02 01:00:06
397,2019-12-01T01:00:00.000Z,2019-12-01T02:00:00.000Z,2019-12-01 02:00:00,2019-12-01 03:00:00,2019-12-01 02:00:00,70.99,107.16,183.25,94,-2.78,1023.85,100.9,-2,2019-12-02 02:00:06
397,2019-12-01T02:00:00.000Z,2019-12-01T03:00:00.000Z,2019-12-01 03:00:00,2019-12-01 04:00:00,2019-12-01 03:00:00,52.43,79.67,136.46,89.08,-1.8,1023.71,87.91,-2,2019-12-02 03:00:05
397,2019-12-01T03:00:00.000Z,2019-12-01T04:00:00.000Z,2019-12-01 04:00:00,2019-12-01 05:00:00,2019-12-01 04:00:00,44.33,67.3,115.37,84.62,-0.31,1023.86,82.05,-2,2019-12-02 04:00:06
397,2019-12-01T04:00:00.000Z,2019-12-01T05:00:00.000Z,2019-12-01 05:00:00,2019-12-01 06:00:00,2019-12-01 05:00:00,46.59,70.56,121.01,93.89,-1.06,1023.92,83.61,-2,2019-12-02 05:00:04
397,2019-12-01T05:00:00.000Z,2019-12-01T06:00:00.000Z,2019-12-01 06:00:00,2019-12-01 07:00:00,2019-12-01 06:00:00,52.56,80.58,140.45,96.13,-1.92,1024.1,89.01,-2,2019-12-02 06:00:04
397,2019-12-01T06:00:00.000Z,2019-12-01T07:00:00.000Z,2019-12-01 07:00:00,2019-12-01 08:00:00,2019-12-01 07:00:00,64.28,101.97,182.92,95.56,-1.94,1024.36,100.81,-2,2019-12-02 07:00:08
397,2019-12-01T07:00:00.000Z,2019-12-01T08:00:00.000Z,2019-12-01 08:00:00,2019-12-01 09:00:00,2019-12-01 08:00:00,77.18,118.23,205.47,98.26,-2.29,1024.51,107.08,-2,2019-12-02 08:00:07
397,2019-12-01T08:00:00.000Z,2019-12-01T09:00:00.000Z,2019-12-01 09:00:00,2019-12-01 10:00:00,2019-12-01 09:00:00,43.38,66.14,115.23,95.8,-1.25,1024.14,82.01,-2,2019-12-02 09:00:08
397,2019-12-01T09:00:00.000Z,2019-12-01T10:00:00.000Z,2019-12-01 10:00:00,2019-12-01 11:00:00,2019-12-01 10:00:00,28.45,44.4,84.28,88.11,1.23,1023.67,71.43,-2,2019-12-02 10:00:06
397,2019-12-01T10:00:00.000Z,2019-12-01T11:00:00.000Z,2019-12-01 11:00:00,2019-12-01 12:00:00,2019-12-01 11:00:00,22.62,35.59,67.8,82.54,2.51,1023.33,61.13,-2,2019-12-02 11:00:07
397,2019-12-01T11:00:00.000Z,2019-12-01T12:00:00.000Z,2019-12-01 12:00:00,2019-12-01 13:00:00,2019-12-01 12:00:00,11.98,16.97,31.3,78.63,3.06,1023.38,31.3,-2,2019-12-02 12:00:07
397,2019-12-01T12:00:00.000Z,2019-12-01T13:00:00.000Z,2019-12-01 13:00:00,2019-12-01 14:00:00,2019-12-01 13:00:00,9.24,13,24.17,76.27,2.99,1023.18,24.17,-2,2019-12-02 13:00:06
397,2019-12-01T13:00:00.000Z,2019-12-01T14:00:00.000Z,2019-12-01 14:00:00,2019-12-01 15:00:00,2019-12-01 14:00:00,19.16,28.37,52.98,76.64,2.6,1022.63,51.86,-2,2019-12-02 14:00:05
397,2019-12-01T14:00:00.000Z,2019-12-01T15:00:00.000Z,2019-12-01 15:00:00,2019-12-01 16:00:00,2019-12-01 15:00:00,86.47,137.3,246.24,76.56,1.54,1022.8,118.4,-2,2019-12-02 15:00:06
397,2019-12-01T15:00:00.000Z,2019-12-01T16:00:00.000Z,2019-12-01 16:00:00,2019-12-01 17:00:00,2019-12-01 16:00:00,98.49,150.99,263.92,76.19,0.58,1022.96,123.31,-2,2019-12-02 16:00:06
397,2019-12-01T16:00:00.000Z,2019-12-01T17:00:00.000Z,2019-12-01 17:00:00,2019-12-01 18:00:00,2019-12-01 17:00:00,115.1,187.3,347.92,78.44,-0.18,1022.46,146.64,-2,2019-12-02 17:00:06
397,2019-12-01T17:00:00.000Z,2019-12-01T18:00:00.000Z,2019-12-01 18:00:00,2019-12-01 19:00:00,2019-12-01 18:00:00,128.75,210.01,395.43,84.55,-1.33,1022.37,159.84,-2,2019-12-02 18:00:07
397,2019-12-01T18:00:00.000Z,2019-12-01T19:00:00.000Z,2019-12-01 19:00:00,2019-12-01 20:00:00,2019-12-01 19:00:00,129.13,201.39,361.29,90.59,-2.49,1022.09,150.36,-2,2019-12-02 19:00:06
397,2019-12-01T19:00:00.000Z,2019-12-01T20:00:00.000Z,2019-12-01 20:00:00,2019-12-01 21:00:00,2019-12-01 20:00:00,169.64,273.05,500.08,88.75,-2.3,1021.77,188.91,-2,2019-12-02 20:00:05
397,2019-12-01T20:00:00.000Z,2019-12-01T21:00:00.000Z,2019-12-01 21:00:00,2019-12-01 22:00:00,2019-12-01 21:00:00,168.56,274.52,510.19,86.13,-2.02,1021.41,191.72,-2,2019-12-02 21:00:08
397,2019-12-01T21:00:00.000Z,2019-12-01T22:00:00.000Z,2019-12-01 22:00:00,2019-12-01 23:00:00,2019-12-01 22:00:00,153.63,243.66,437.15,91.83,-2.91,1021.15,171.43,-2,2019-12-02 22:00:07
397,2019-12-01T22:00:00.000Z,2019-12-01T23:00:00.000Z,2019-12-01 23:00:00,2019-12-02 00:00:00,2019-12-01 23:00:00,157.31,246.75,440.85,91,-2.71,1020.39,172.46,-2,2019-12-02 23:00:06
397,2019-12-01T23:00:00.000Z,2019-12-02T00:00:00.000Z,2019-12-02 00:00:00,2019-12-02 01:00:00,2019-12-02 00:00:00,124.84,193.57,343.72,89.5,-2.36,1019.6,145.48,-2,2019-12-03 00:00:06
397,2019-12-02T00:00:00.000Z,2019-12-02T01:00:00.000Z,2019-12-02 01:00:00,2019-12-02 02:00:00,2019-12-02 01:00:00,116.23,177.57,311.22,83.98,-1.38,1019.1,136.45,-2,2019-12-03 01:00:05
397,2019-12-02T01:00:00.000Z,2019-12-02T02:00:00.000Z,2019-12-02 02:00:00,2019-12-02 03:00:00,2019-12-02 02:00:00,111.95,170.4,293.31,86.95,-1.86,1018.64,131.47,-2,2019-12-03 02:00:05
397,2019-12-02T02:00:00.000Z,2019-12-02T03:00:00.000Z,2019-12-02 03:00:00,2019-12-02 04:00:00,2019-12-02 03:00:00,102.77,156.81,268.8,91.39,-1.85,1017.96,124.67,-2,2019-12-03 03:00:05
397,2019-12-02T03:00:00.000Z,2019-12-02T04:00:00.000Z,2019-12-02 04:00:00,2019-12-02 05:00:00,2019-12-02 04:00:00,91.31,137.94,238.35,87.61,-1.1,1017.51,116.21,-2,2019-12-03 04:00:06
397,2019-12-02T04:00:00.000Z,2019-12-02T05:00:00.000Z,2019-12-02 05:00:00,2019-12-02 06:00:00,2019-12-02 05:00:00,79.79,119.43,204.12,83.2,-1.06,1017.06,106.7,-2,2019-12-03 05:00:05
397,2019-12-02T05:00:00.000Z,2019-12-02T06:00:00.000Z,2019-12-02 06:00:00,2019-12-02 07:00:00,2019-12-02 06:00:00,97.27,147.23,251.93,86.79,-1.09,1017.15,119.98,-2,2019-12-03 06:00:06
397,2019-12-02T06:00:00.000Z,2019-12-02T07:00:00.000Z,2019-12-02 07:00:00,2019-12-02 08:00:00,2019-12-02 07:00:00,82.66,125.05,213.87,82.53,-0.74,1017.06,109.41,-2,2019-12-03 07:00:09
397,2019-12-02T07:00:00.000Z,2019-12-02T08:00:00.000Z,2019-12-02 08:00:00,2019-12-02 09:00:00,2019-12-02 08:00:00,79.62,118.8,200.47,86.04,-0.7,1016.82,105.69,-2,2019-12-03 08:00:06
397,2019-12-02T08:00:00.000Z,2019-12-02T09:00:00.000Z,2019-12-02 09:00:00,2019-12-02 10:00:00,2019-12-02 09:00:00,63,93.64,156.75,92.37,-0.51,1016.95,93.54,-2,2019-12-03 09:00:07
397,2019-12-02T09:00:00.000Z,2019-12-02T10:00:00.000Z,2019-12-02 10:00:00,2019-12-02 11:00:00,2019-12-02 10:00:00,32.91,51.31,95.43,88.54,0.39,1016.98,76.51,-2,2019-12-03 10:00:08
397,2019-12-02T10:00:00.000Z,2019-12-02T11:00:00.000Z,2019-12-02 11:00:00,2019-12-02 12:00:00,2019-12-02 11:00:00,26.37,42.02,79.8,87.91,0.77,1016.74,68.63,-2,2019-12-03 11:00:08
397,2019-12-02T11:00:00.000Z,2019-12-02T12:00:00.000Z,2019-12-02 12:00:00,2019-12-02 13:00:00,2019-12-02 12:00:00,24.88,40.15,76.53,87.25,1.28,1016.63,66.58,-2,2019-12-03 12:00:07
397,2019-12-02T12:00:00.000Z,2019-12-02T13:00:00.000Z,2019-12-02 13:00:00,2019-12-02 14:00:00,2019-12-02 13:00:00,26.4,41.95,80.43,87.19,0.98,1016.7,69.02,-2,2019-12-03 13:00:06
397,2019-12-02T13:00:00.000Z,2019-12-02T14:00:00.000Z,2019-12-02 14:00:00,2019-12-02 15:00:00,2019-12-02 14:00:00,29.98,47.15,86.14,86.5,1.39,1016.96,72.59,-2,2019-12-03 14:00:08
397,2019-12-02T14:00:00.000Z,2019-12-02T15:00:00.000Z,2019-12-02 15:00:00,2019-12-02 16:00:00,2019-12-02 15:00:00,27.75,44.43,84.18,84.91,1.4,1017.24,71.36,-2,2019-12-03 15:00:06
397,2019-12-02T15:00:00.000Z,2019-12-02T16:00:00.000Z,2019-12-02 16:00:00,2019-12-02 17:00:00,2019-12-02 16:00:00,23.87,38.49,75.29,83.5,1.33,1017.5,65.81,-2,2019-12-03 16:00:07
397,2019-12-02T16:00:00.000Z,2019-12-02T17:00:00.000Z,2019-12-02 17:00:00,2019-12-02 18:00:00,2019-12-02 17:00:00,26.91,43.43,84.02,85.75,1.15,1017.68,71.26,-2,2019-12-03 17:00:06
397,2019-12-02T17:00:00.000Z,2019-12-02T18:00:00.000Z,2019-12-02 18:00:00,2019-12-02 19:00:00,2019-12-02 18:00:00,30.74,48.81,94.43,88,0.8,1017.85,76.23,-2,2019-12-03 18:00:06
397,2019-12-02T18:00:00.000Z,2019-12-02T19:00:00.000Z,2019-12-02 19:00:00,2019-12-02 20:00:00,2019-12-02 19:00:00,31,49.65,96.59,87.62,0.58,1018.42,76.83,-2,2019-12-03 19:00:05
397,2019-12-02T19:00:00.000Z,2019-12-02T20:00:00.000Z,2019-12-02 20:00:00,2019-12-02 21:00:00,2019-12-02 20:00:00,31.49,50.56,98.03,87.25,0.35,1018.85,77.23,-2,2019-12-03 20:00:06
397,2019-12-02T20:00:00.000Z,2019-12-02T21:00:00.000Z,2019-12-02 21:00:00,2019-12-02 22:00:00,2019-12-02 21:00:00,30.71,49.32,95.55,91.34,0.51,1019.22,76.54,-2,2019-12-03 21:00:07
397,2019-12-02T21:00:00.000Z,2019-12-02T22:00:00.000Z,2019-12-02 22:00:00,2019-12-02 23:00:00,2019-12-02 22:00:00,26.89,43.65,84.72,93.25,0.58,1019.49,71.7,-2,2019-12-03 22:00:06
397,2019-12-02T22:00:00.000Z,2019-12-02T23:00:00.000Z,2019-12-02 23:00:00,2019-12-03 00:00:00,2019-12-02 23:00:00,20.41,33.22,65.34,93.76,0.11,1019.6,59.59,-2,2019-12-03 23:00:06
397,2019-12-02T23:00:00.000Z,2019-12-03T00:00:00.000Z,2019-12-03 00:00:00,2019-12-03 01:00:00,2019-12-03 00:00:00,21.87,35.51,70.22,91.42,0.38,1019.54,62.64,-2,2019-12-04 00:00:06
397,2019-12-03T00:00:00.000Z,2019-12-03T01:00:00.000Z,2019-12-03 01:00:00,2019-12-03 02:00:00,2019-12-03 01:00:00,25.03,41.01,79.59,89.74,0.46,1019.68,68.5,-2,2019-12-04 01:00:06
397,2019-12-03T01:00:00.000Z,2019-12-03T02:00:00.000Z,2019-12-03 02:00:00,2019-12-03 03:00:00,2019-12-03 02:00:00,21.08,33.57,64.33,92,0.44,1019.98,58.96,-2,2019-12-04 02:00:06
397,2019-12-03T02:00:00.000Z,2019-12-03T03:00:00.000Z,2019-12-03 03:00:00,2019-12-03 04:00:00,2019-12-03 03:00:00,19.33,29.63,56.44,96.4,0.03,1019.9,54.02,-2,2019-12-04 03:02:11
397,2019-12-03T03:00:00.000Z,2019-12-03T04:00:00.000Z,2019-12-03 04:00:00,2019-12-03 05:00:00,2019-12-03 04:00:00,19.01,29.36,55.88,96.17,0.29,1020.31,53.68,-2,2019-12-04 04:00:07
397,2019-12-03T04:00:00.000Z,2019-12-03T05:00:00.000Z,2019-12-03 05:00:00,2019-12-03 06:00:00,2019-12-03 05:00:00,18.7,29.25,56.1,95.64,0.31,1020.83,53.81,-2,2019-12-04 05:00:06
397,2019-12-03T05:00:00.000Z,2019-12-03T06:00:00.000Z,2019-12-03 06:00:00,2019-12-03 07:00:00,2019-12-03 06:00:00,17.88,26.95,50.55,97.15,0.31,1021.66,50.35,-2,2019-12-04 06:00:06
397,2019-12-03T06:00:00.000Z,2019-12-03T07:00:00.000Z,2019-12-03 07:00:00,2019-12-03 08:00:00,2019-12-03 07:00:00,13.23,18.86,34.74,96.4,0.5,1022.55,34.74,-2,2019-12-04 07:00:06
397,2019-12-03T07:00:00.000Z,2019-12-03T08:00:00.000Z,2019-12-03 08:00:00,2019-12-03 09:00:00,2019-12-03 08:00:00,11.69,16.67,31.35,95.5,0.66,1023.67,31.35,-2,2019-12-04 08:00:06
397,2019-12-03T08:00:00.000Z,2019-12-03T09:00:00.000Z,2019-12-03 09:00:00,2019-12-03 10:00:00,2019-12-03 09:00:00,12.62,18.88,35.57,90.72,0.92,1024.49,35.57,-2,2019-12-04 09:00:07
397,2019-12-03T09:00:00.000Z,2019-12-03T10:00:00.000Z,2019-12-03 10:00:00,2019-12-03 11:00:00,2019-12-03 10:00:00,12.91,19.46,37.86,86.36,1.42,1025.08,37.86,-2,2019-12-04 10:00:08
397,2019-12-03T10:00:00.000Z,2019-12-03T11:00:00.000Z,2019-12-03 11:00:00,2019-12-03 12:00:00,2019-12-03 11:00:00,13.99,20.68,38.52,88.36,1.09,1025.31,38.52,-2,2019-12-04 11:00:08
397,2019-12-03T11:00:00.000Z,2019-12-03T12:00:00.000Z,2019-12-03 12:00:00,2019-12-03 13:00:00,2019-12-03 12:00:00,13.55,19.8,37.05,90.65,0.8,1025.73,37.05,-2,2019-12-04 12:00:07
397,2019-12-03T12:00:00.000Z,2019-12-03T13:00:00.000Z,2019-12-03 13:00:00,2019-12-03 14:00:00,2019-12-03 13:00:00,22.73,37.43,73.87,87.76,0.46,1025.89,64.92,-2,2019-12-04 13:00:06
397,2019-12-03T13:00:00.000Z,2019-12-03T14:00:00.000Z,2019-12-03 14:00:00,2019-12-03 15:00:00,2019-12-03 14:00:00,14.69,21.99,41.67,83.78,0.27,1026.05,41.67,-2,2019-12-04 14:00:08
397,2019-12-03T14:00:00.000Z,2019-12-03T15:00:00.000Z,2019-12-03 15:00:00,2019-12-03 16:00:00,2019-12-03 15:00:00,29.25,45.49,85.69,81.97,-0.1,1026.19,72.31,-2,2019-12-04 15:00:08
397,2019-12-03T15:00:00.000Z,2019-12-03T16:00:00.000Z,2019-12-03 16:00:00,2019-12-03 17:00:00,2019-12-03 16:00:00,80.89,129.96,240.05,79.69,-0.55,1026.88,116.68,-2,2019-12-04 16:00:09
397,2019-12-03T16:00:00.000Z,2019-12-03T17:00:00.000Z,2019-12-03 17:00:00,2019-12-03 18:00:00,2019-12-03 17:00:00,127.13,194.58,339.82,82,-1.62,1027.57,144.39,-2,2019-12-04 17:00:08
397,2019-12-03T17:00:00.000Z,2019-12-03T18:00:00.000Z,2019-12-03 18:00:00,2019-12-03 19:00:00,2019-12-03 18:00:00,128.49,201.48,363.38,87.25,-2.48,1027.92,150.94,-2,2019-12-04 18:00:06
397,2019-12-03T18:00:00.000Z,2019-12-03T19:00:00.000Z,2019-12-03 19:00:00,2019-12-03 20:00:00,2019-12-03 19:00:00,156.2,249.14,448.92,94,-3.5,1028.12,174.7,-2,2019-12-04 19:00:07
397,2019-12-03T19:00:00.000Z,2019-12-03T20:00:00.000Z,2019-12-03 20:00:00,2019-12-03 21:00:00,2019-12-03 20:00:00,145.05,229.46,418.87,99.25,-4.39,1028.11,166.35,-2,2019-12-04 20:00:08
397,2019-12-03T20:00:00.000Z,2019-12-03T21:00:00.000Z,2019-12-03 21:00:00,2019-12-03 22:00:00,2019-12-03 21:00:00,155.32,253.61,480.12,96.78,-5.08,1028.13,183.37,-2,2019-12-04 21:00:06
397,2019-12-03T21:00:00.000Z,2019-12-03T22:00:00.000Z,2019-12-03 22:00:00,2019-12-03 23:00:00,2019-12-03 22:00:00,135.46,213.56,388.86,98.47,-6.01,1027.91,158.02,-2,2019-12-04 22:00:07
397,2019-12-03T22:00:00.000Z,2019-12-03T23:00:00.000Z,2019-12-03 23:00:00,2019-12-04 00:00:00,2019-12-03 23:00:00,134.3,210.84,381.31,100,-6.38,1028.19,155.92,-2,2019-12-04 23:00:06
397,2019-12-03T23:00:00.000Z,2019-12-04T00:00:00.000Z,2019-12-04 00:00:00,2019-12-04 01:00:00,2019-12-04 00:00:00,134.75,209.31,374.55,95.17,-6.26,1027.96,154.04,-2,2019-12-05 00:00:06
397,2019-12-04T00:00:00.000Z,2019-12-04T01:00:00.000Z,2019-12-04 01:00:00,2019-12-04 02:00:00,2019-12-04 01:00:00,102.81,160.42,289.76,94.28,-6.68,1027.97,130.49,-2,2019-12-05 01:00:08
397,2019-12-04T01:00:00.000Z,2019-12-04T02:00:00.000Z,2019-12-04 02:00:00,2019-12-04 03:00:00,2019-12-04 02:00:00,90.88,139.78,246.75,93.55,-6.87,1027.4,118.54,-2,2019-12-05 02:00:08
397,2019-12-04T02:00:00.000Z,2019-12-04T03:00:00.000Z,2019-12-04 03:00:00,2019-12-04 04:00:00,2019-12-04 03:00:00,81.63,125.65,222.48,92.78,-6.41,1026.95,111.8,-2,2019-12-05 03:09:04
397,2019-12-04T03:00:00.000Z,2019-12-04T04:00:00.000Z,2019-12-04 04:00:00,2019-12-04 05:00:00,2019-12-04 04:00:00,100.11,154.22,271.85,92.05,-6.38,1026.7,125.51,-2,2019-12-05 04:00:08
397,2019-12-04T04:00:00.000Z,2019-12-04T05:00:00.000Z,2019-12-04 05:00:00,2019-12-04 06:00:00,2019-12-04 05:00:00,99.24,152.15,267.95,91.31,-5.39,1026.68,124.43,-2,2019-12-05 05:00:05
397,2019-12-04T05:00:00.000Z,2019-12-04T06:00:00.000Z,2019-12-04 06:00:00,2019-12-04 07:00:00,2019-12-04 06:00:00,112.67,178.43,321.06,91.44,-4.51,1026.56,139.18,-2,2019-12-05 06:00:06
397,2019-12-04T06:00:00.000Z,2019-12-04T07:00:00.000Z,2019-12-04 07:00:00,2019-12-04 08:00:00,2019-12-04 07:00:00,103.97,159.94,282.24,89.14,-3.62,1026.86,128.4,-2,2019-12-05 07:00:05
397,2019-12-04T07:00:00.000Z,2019-12-04T08:00:00.000Z,2019-12-04 08:00:00,2019-12-04 09:00:00,2019-12-04 08:00:00,103.88,158.9,278.58,90.8,-2.89,1026.94,127.38,-2,2019-12-05 08:00:07
397,2019-12-04T08:00:00.000Z,2019-12-04T09:00:00.000Z,2019-12-04 09:00:00,2019-12-04 10:00:00,2019-12-04 09:00:00,67.33,101.09,172.51,94.12,-1.88,1026.67,97.92,-2,2019-12-05 09:00:08
397,2019-12-04T09:00:00.000Z,2019-12-04T10:00:00.000Z,2019-12-04 10:00:00,2019-12-04 11:00:00,2019-12-04 10:00:00,54.22,81.55,137.33,89.09,-0.1,1026.74,88.15,-2,2019-12-05 10:00:07
397,2019-12-04T10:00:00.000Z,2019-12-04T11:00:00.000Z,2019-12-04 11:00:00,2019-12-04 12:00:00,2019-12-04 11:00:00,50.4,75.81,127.94,87.79,1.07,1026.63,85.54,-2,2019-12-05 11:00:05
397,2019-12-04T11:00:00.000Z,2019-12-04T12:00:00.000Z,2019-12-04 12:00:00,2019-12-04 13:00:00,2019-12-04 12:00:00,32.93,51.22,94.69,87.52,1.76,1026.45,76.3,-2,2019-12-05 12:00:09
397,2019-12-04T12:00:00.000Z,2019-12-04T13:00:00.000Z,2019-12-04 13:00:00,2019-12-04 14:00:00,2019-12-04 13:00:00,28.34,44.73,85.37,81.74,1.96,1026.19,72.11,-2,2019-12-05 13:00:09
397,2019-12-04T13:00:00.000Z,2019-12-04T14:00:00.000Z,2019-12-04 14:00:00,2019-12-04 15:00:00,2019-12-04 14:00:00,26.8,42.85,81.93,79.38,1.67,1025.92,69.96,-2,2019-12-05 14:00:07
397,2019-12-04T14:00:00.000Z,2019-12-04T15:00:00.000Z,2019-12-04 15:00:00,2019-12-04 16:00:00,2019-12-04 15:00:00,28.65,45.4,87.56,78.55,1.51,1026.01,73.48,-2,2019-12-05 15:00:07
397,2019-12-04T15:00:00.000Z,2019-12-04T16:00:00.000Z,2019-12-04 16:00:00,2019-12-04 17:00:00,2019-12-04 16:00:00,51.87,79.45,141.6,79.53,1.24,1026.27,89.33,-2,2019-12-05 16:00:07
397,2019-12-04T16:00:00.000Z,2019-12-04T17:00:00.000Z,2019-12-04 17:00:00,2019-12-04 18:00:00,2019-12-04 17:00:00,117.96,182.34,322.1,79.63,0.45,1026.66,139.47,-2,2019-12-05 17:00:06
397,2019-12-04T17:00:00.000Z,2019-12-04T18:00:00.000Z,2019-12-04 18:00:00,2019-12-04 19:00:00,2019-12-04 18:00:00,132.91,205,358.66,83.52,-0.18,1026.65,149.63,-2,2019-12-05 18:00:07
